DirectorNumber,Fullname,Role,Appointedon,ResignationDate,Companynumber,Companyname,StartDate_y,EndDate_y,DirectorNumber_y,Role_y,isDirector_x,isDirector_y,isActive_x,isActive_y,overlap,weight,Day_x,Day_y
04fdd9bf,FOSTER SUZANNE MARIE,CURRENT DIRECTOR,2019-08-30,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,1,1,704,704,703,3227
04fdd9bf,FOSTER SUZANNE MARIE,CURRENT DIRECTOR,2019-08-30,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2017-05-01,2021-08-02,603c9008,CURRENT DIRECTOR,1,1,1,1,704,704,703,1554
04fdd9bf,FOSTER SUZANNE MARIE,CURRENT DIRECTOR,2019-08-30,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2015-06-01,2019-08-30,de5019ce,RESIGNED DIRECTOR,1,1,1,0.5,1,1,703,1551
4cadfaa8,JONES WILLIAM ANTHONY,RESIGNED DIRECTOR,1991-04-10,2008-04-03,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2008-04-03,2013-02-04,8d75de8e,RESIGNED SECRETARY,1,0.5,0.5,0.5,1,0.5,6203,1768
4cadfaa8,JONES WILLIAM ANTHONY,RESIGNED DIRECTOR,1991-04-10,2008-04-03,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,1991-02-18,2008-04-04,9576b4e0,RESIGNED SECRETARY,1,0.5,0.5,0.5,6204,3102.0,6203,6255
4cadfaa8,JONES WILLIAM ANTHONY,RESIGNED DIRECTOR,1991-04-10,2008-04-03,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,1991-02-18,2011-06-20,9576b4e0,RESIGNED DIRECTOR,1,1,0.5,0.5,6204,3102.0,6203,7427
4cadfaa8,JONES WILLIAM ANTHONY,RESIGNED DIRECTOR,1991-04-10,2008-04-03,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,1999-01-01,2013-02-04,7499a347,RESIGNED DIRECTOR,1,1,0.5,0.5,3381,1690.5,6203,5148
4cadfaa8,JONES WILLIAM ANTHONY,RESIGNED DIRECTOR,1991-04-10,2008-04-03,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2008-04-03,2012-07-02,f3935eb0,RESIGNED DIRECTOR,1,1,0.5,0.5,1,0.5,6203,1551
4cadfaa8,JONES WILLIAM ANTHONY,RESIGNED DIRECTOR,1991-04-10,2008-04-03,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,1991-02-18,2008-04-03,08652601,RESIGNED DIRECTOR,1,1,0.5,0.5,6204,3102.0,6203,6254
4cadfaa8,JONES WILLIAM ANTHONY,RESIGNED DIRECTOR,1991-04-10,2008-04-03,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2002-02-01,2012-07-02,fa5452d1,RESIGNED DIRECTOR,1,1,0.5,0.5,2254,1127.0,6203,3804
4cadfaa8,JONES WILLIAM ANTHONY,RESIGNED DIRECTOR,1991-04-10,2008-04-03,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2008-04-03,2013-01-10,805a6c35,RESIGNED DIRECTOR,1,1,0.5,0.5,1,0.5,6203,1743
c46772a2,LAWRENCE DUANE STEPHEN,RESIGNED DIRECTOR,2017-03-10,2017-07-07,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2013-02-04,2017-04-30,8d75de8e,RESIGNED DIRECTOR,1,1,0.5,0.5,52,26.0,119,1546
c46772a2,LAWRENCE DUANE STEPHEN,RESIGNED DIRECTOR,2017-03-10,2017-07-07,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2016-09-02,2017-10-20,aeb0cb08,RESIGNED SECRETARY,1,0.5,0.5,0.5,120,60.0,119,413
c46772a2,LAWRENCE DUANE STEPHEN,RESIGNED DIRECTOR,2017-03-10,2017-07-07,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2015-06-01,2017-03-10,f43f7fc4,RESIGNED DIRECTOR,1,1,0.5,0.5,1,0.5,119,648
c46772a2,LAWRENCE DUANE STEPHEN,RESIGNED DIRECTOR,2017-03-10,2017-07-07,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2011-06-20,2021-08-02,4140019e,CURRENT DIRECTOR,1,1,0.5,1,120,60.0,119,3696
c46772a2,LAWRENCE DUANE STEPHEN,RESIGNED DIRECTOR,2017-03-10,2017-07-07,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,120,60.0,119,3227
c46772a2,LAWRENCE DUANE STEPHEN,RESIGNED DIRECTOR,2017-03-10,2017-07-07,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2017-05-01,2021-08-02,603c9008,CURRENT DIRECTOR,1,1,0.5,1,68,34.0,119,1554
c46772a2,LAWRENCE DUANE STEPHEN,RESIGNED DIRECTOR,2017-03-10,2017-07-07,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2015-06-01,2019-08-30,de5019ce,RESIGNED DIRECTOR,1,1,0.5,0.5,120,60.0,119,1551
2e24a159,LAYCOCK NEIL KEITH JOSEPH,RESIGNED DIRECTOR,2012-03-01,2014-03-31,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2013-02-04,2016-09-02,5dc96c78,RESIGNED SECRETARY,1,0.5,0.5,0.5,421,210.5,760,1306
2e24a159,LAYCOCK NEIL KEITH JOSEPH,RESIGNED DIRECTOR,2012-03-01,2014-03-31,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2008-04-03,2013-02-04,8d75de8e,RESIGNED SECRETARY,1,0.5,0.5,0.5,341,170.5,760,1768
2e24a159,LAYCOCK NEIL KEITH JOSEPH,RESIGNED DIRECTOR,2012-03-01,2014-03-31,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2013-02-04,2017-04-30,8d75de8e,RESIGNED DIRECTOR,1,1,0.5,0.5,421,210.5,760,1546
2e24a159,LAYCOCK NEIL KEITH JOSEPH,RESIGNED DIRECTOR,2012-03-01,2014-03-31,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2011-06-20,2021-08-02,4140019e,CURRENT DIRECTOR,1,1,0.5,1,761,380.5,760,3696
2e24a159,LAYCOCK NEIL KEITH JOSEPH,RESIGNED DIRECTOR,2012-03-01,2014-03-31,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,1999-01-01,2013-02-04,7499a347,RESIGNED DIRECTOR,1,1,0.5,0.5,341,170.5,760,5148
2e24a159,LAYCOCK NEIL KEITH JOSEPH,RESIGNED DIRECTOR,2012-03-01,2014-03-31,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2008-04-03,2012-07-02,f3935eb0,RESIGNED DIRECTOR,1,1,0.5,0.5,124,62.0,760,1551
2e24a159,LAYCOCK NEIL KEITH JOSEPH,RESIGNED DIRECTOR,2012-03-01,2014-03-31,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,547,273.5,760,3227
2e24a159,LAYCOCK NEIL KEITH JOSEPH,RESIGNED DIRECTOR,2012-03-01,2014-03-31,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2002-02-01,2012-07-02,fa5452d1,RESIGNED DIRECTOR,1,1,0.5,0.5,124,62.0,760,3804
2e24a159,LAYCOCK NEIL KEITH JOSEPH,RESIGNED DIRECTOR,2012-03-01,2014-03-31,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2008-04-03,2013-01-10,805a6c35,RESIGNED DIRECTOR,1,1,0.5,0.5,316,158.0,760,1743
2e24a159,LAYCOCK NEIL KEITH JOSEPH,RESIGNED DIRECTOR,2013-02-04,2014-03-31,7294359,HEALTHCARE GATEWAY LIMITED,2011-06-20,2021-08-02,4140019e,CURRENT DIRECTOR,1,1,0.5,1,421,210.5,420,3696
2e24a159,LAYCOCK NEIL KEITH JOSEPH,RESIGNED DIRECTOR,2013-02-04,2014-03-31,7294359,HEALTHCARE GATEWAY LIMITED,1999-01-01,2013-02-04,7499a347,RESIGNED DIRECTOR,1,1,0.5,0.5,1,0.5,420,5148
2e24a159,LAYCOCK NEIL KEITH JOSEPH,RESIGNED DIRECTOR,2013-02-04,2014-03-31,7294359,HEALTHCARE GATEWAY LIMITED,2013-01-10,2014-09-18,622d491b,RESIGNED DIRECTOR,1,1,0.5,0.5,421,210.5,420,616
f43f7fc4,MURPHY MATTHEW,RESIGNED DIRECTOR,2015-06-01,2017-03-10,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2013-02-04,2016-09-02,5dc96c78,RESIGNED SECRETARY,1,0.5,0.5,0.5,460,230.0,648,1306
f43f7fc4,MURPHY MATTHEW,RESIGNED DIRECTOR,2015-06-01,2017-03-10,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2013-02-04,2017-04-30,8d75de8e,RESIGNED DIRECTOR,1,1,0.5,0.5,649,324.5,648,1546
f43f7fc4,MURPHY MATTHEW,RESIGNED DIRECTOR,2015-06-01,2017-03-10,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2016-09-02,2017-10-20,aeb0cb08,RESIGNED SECRETARY,1,0.5,0.5,0.5,190,95.0,648,413
f43f7fc4,MURPHY MATTHEW,RESIGNED DIRECTOR,2015-06-01,2017-03-10,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2017-03-10,2017-07-07,c46772a2,RESIGNED DIRECTOR,1,1,0.5,0.5,1,0.5,648,119
f43f7fc4,MURPHY MATTHEW,RESIGNED DIRECTOR,2015-06-01,2017-03-10,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2011-06-20,2021-08-02,4140019e,CURRENT DIRECTOR,1,1,0.5,1,649,324.5,648,3696
f43f7fc4,MURPHY MATTHEW,RESIGNED DIRECTOR,2015-06-01,2017-03-10,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,649,324.5,648,3227
f43f7fc4,MURPHY MATTHEW,RESIGNED DIRECTOR,2015-06-01,2017-03-10,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2015-06-01,2019-08-30,de5019ce,RESIGNED DIRECTOR,1,1,0.5,0.5,649,324.5,648,1551
f43f7fc4,MURPHY MATTHEW,RESIGNED DIRECTOR,2014-09-18,2017-07-04,7294359,HEALTHCARE GATEWAY LIMITED,2011-06-20,2021-08-02,4140019e,CURRENT DIRECTOR,1,1,0.5,1,1021,510.5,1020,3696
f43f7fc4,MURPHY MATTHEW,RESIGNED DIRECTOR,2014-09-18,2017-07-04,7294359,HEALTHCARE GATEWAY LIMITED,2013-01-10,2014-09-18,622d491b,RESIGNED DIRECTOR,1,1,0.5,0.5,1,0.5,1020,616
f43f7fc4,MURPHY MATTHEW,RESIGNED DIRECTOR,2014-09-18,2017-07-04,7294359,HEALTHCARE GATEWAY LIMITED,2015-06-01,2019-08-30,de5019ce,RESIGNED DIRECTOR,1,1,0.5,0.5,765,382.5,1020,1551
f43f7fc4,MURPHY MATTHEW,RESIGNED DIRECTOR,2014-09-18,2017-07-04,7294359,HEALTHCARE GATEWAY LIMITED,2016-04-20,2018-08-31,ce6c8f20,RESIGNED DIRECTOR,1,1,0.5,0.5,441,220.5,1020,863
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2017-07-25,2019-12-31,8916792d,RESIGNED DIRECTOR,1,1,1,0.5,890,890,3696,889
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2017-10-20,2021-08-02,cca0a888,CURRENT SECRETARY,1,0.5,1,1,1383,1383,3696,1382
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2013-02-04,2016-09-02,5dc96c78,RESIGNED SECRETARY,1,0.5,1,0.5,1307,1307,3696,1306
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2008-04-03,2013-02-04,8d75de8e,RESIGNED SECRETARY,1,0.5,1,0.5,596,596,3696,1768
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2013-02-04,2017-04-30,8d75de8e,RESIGNED DIRECTOR,1,1,1,0.5,1547,1547,3696,1546
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,1991-02-18,2011-06-20,9576b4e0,RESIGNED DIRECTOR,1,1,1,0.5,1,1,3696,7427
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2016-09-02,2017-10-20,aeb0cb08,RESIGNED SECRETARY,1,0.5,1,0.5,414,414,3696,413
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2019-08-30,2021-08-02,04fdd9bf,CURRENT DIRECTOR,1,1,1,1,704,704,3696,703
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2017-03-10,2017-07-07,c46772a2,RESIGNED DIRECTOR,1,1,1,0.5,120,120,3696,119
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2012-03-01,2014-03-31,2e24a159,RESIGNED DIRECTOR,1,1,1,0.5,761,761,3696,760
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2015-06-01,2017-03-10,f43f7fc4,RESIGNED DIRECTOR,1,1,1,0.5,649,649,3696,648
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,1999-01-01,2013-02-04,7499a347,RESIGNED DIRECTOR,1,1,1,0.5,596,596,3696,5148
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2008-04-03,2012-07-02,f3935eb0,RESIGNED DIRECTOR,1,1,1,0.5,379,379,3696,1551
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,1,1,3228,3228,3696,3227
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2017-05-01,2021-08-02,603c9008,CURRENT DIRECTOR,1,1,1,1,1555,1555,3696,1554
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2002-02-01,2012-07-02,fa5452d1,RESIGNED DIRECTOR,1,1,1,0.5,379,379,3696,3804
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2015-06-01,2019-08-30,de5019ce,RESIGNED DIRECTOR,1,1,1,0.5,1552,1552,3696,1551
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2011-06-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2008-04-03,2013-01-10,805a6c35,RESIGNED DIRECTOR,1,1,1,0.5,571,571,3696,1743
4140019e,O'HANLON SHAUN,RESIGNED DIRECTOR,2012-07-11,2015-07-01,4704728,RX SYSTEMS LIMITED,2013-02-04,2016-09-02,5dc96c78,RESIGNED SECRETARY,1,0.5,0.5,0.5,878,439.0,1085,1306
4140019e,O'HANLON SHAUN,RESIGNED DIRECTOR,2012-07-11,2015-07-01,4704728,RX SYSTEMS LIMITED,2008-04-03,2013-02-04,8d75de8e,RESIGNED SECRETARY,1,0.5,0.5,0.5,209,104.5,1085,1768
4140019e,O'HANLON SHAUN,RESIGNED DIRECTOR,2012-07-11,2015-07-01,4704728,RX SYSTEMS LIMITED,2013-02-04,2017-04-30,8d75de8e,RESIGNED DIRECTOR,1,1,0.5,0.5,878,439.0,1085,1546
4140019e,O'HANLON SHAUN,RESIGNED DIRECTOR,2012-07-11,2015-07-01,4704728,RX SYSTEMS LIMITED,1999-01-01,2013-02-04,7499a347,RESIGNED DIRECTOR,1,1,0.5,0.5,209,104.5,1085,5148
4140019e,O'HANLON SHAUN,RESIGNED DIRECTOR,2012-07-11,2015-07-01,4704728,RX SYSTEMS LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,1004,502.0,1085,3227
4140019e,O'HANLON SHAUN,RESIGNED DIRECTOR,2012-07-11,2015-07-01,4704728,RX SYSTEMS LIMITED,2008-04-03,2013-01-10,805a6c35,RESIGNED DIRECTOR,1,1,0.5,0.5,184,92.0,1085,1743
4140019e,O'HANLON SHAUN,RESIGNED DIRECTOR,2012-07-11,2015-07-01,4704728,RX SYSTEMS LIMITED,2004-03-01,2018-10-31,1ac6128b,RESIGNED DIRECTOR,1,1,0.5,0.5,1086,543.0,1085,5357
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2014-03-06,2021-08-02,7294359,HEALTHCARE GATEWAY LIMITED,2012-03-01,2014-03-31,2e24a159,RESIGNED DIRECTOR,1,1,1,0.5,26,26,2706,760
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2014-03-06,2021-08-02,7294359,HEALTHCARE GATEWAY LIMITED,2015-06-01,2017-03-10,f43f7fc4,RESIGNED DIRECTOR,1,1,1,0.5,649,649,2706,648
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2014-03-06,2021-08-02,7294359,HEALTHCARE GATEWAY LIMITED,2013-01-10,2014-09-18,622d491b,RESIGNED DIRECTOR,1,1,1,0.5,197,197,2706,616
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2014-03-06,2021-08-02,7294359,HEALTHCARE GATEWAY LIMITED,2015-06-01,2019-08-30,de5019ce,RESIGNED DIRECTOR,1,1,1,0.5,1552,1552,2706,1551
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2014-03-06,2021-08-02,7294359,HEALTHCARE GATEWAY LIMITED,2019-12-31,2021-08-02,99325acf,CURRENT DIRECTOR,1,1,1,1,581,581,2706,580
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2014-03-06,2021-08-02,7294359,HEALTHCARE GATEWAY LIMITED,2018-01-22,2021-08-02,f68cc0e8,CURRENT DIRECTOR,1,1,1,1,1289,1289,2706,1288
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2014-03-06,2021-08-02,7294359,HEALTHCARE GATEWAY LIMITED,2020-01-10,2021-08-02,49b01779,CURRENT DIRECTOR,1,1,1,1,571,571,2706,570
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2014-03-06,2021-08-02,7294359,HEALTHCARE GATEWAY LIMITED,2018-08-31,2019-12-31,286b07dc,RESIGNED DIRECTOR,1,1,1,0.5,488,488,2706,487
4140019e,O'HANLON SHAUN,CURRENT DIRECTOR,2014-03-06,2021-08-02,7294359,HEALTHCARE GATEWAY LIMITED,2016-04-20,2018-08-31,ce6c8f20,RESIGNED DIRECTOR,1,1,1,0.5,864,864,2706,863
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,1999-01-01,2013-02-04,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2013-02-04,2016-09-02,5dc96c78,RESIGNED SECRETARY,1,0.5,0.5,0.5,1,0.5,5148,1306
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,1999-01-01,2013-02-04,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2008-04-03,2013-02-04,8d75de8e,RESIGNED SECRETARY,1,0.5,0.5,0.5,1769,884.5,5148,1768
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,1999-01-01,2013-02-04,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2013-02-04,2017-04-30,8d75de8e,RESIGNED DIRECTOR,1,1,0.5,0.5,1,0.5,5148,1546
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,1999-01-01,2013-02-04,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,1991-02-18,2008-04-04,9576b4e0,RESIGNED SECRETARY,1,0.5,0.5,0.5,3382,1691.0,5148,6255
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,1999-01-01,2013-02-04,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,1991-02-18,2011-06-20,9576b4e0,RESIGNED DIRECTOR,1,1,0.5,0.5,4554,2277.0,5148,7427
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,1999-01-01,2013-02-04,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,1991-04-10,2008-04-03,4cadfaa8,RESIGNED DIRECTOR,1,1,0.5,0.5,3381,1690.5,5148,6203
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,1999-01-01,2013-02-04,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2012-03-01,2014-03-31,2e24a159,RESIGNED DIRECTOR,1,1,0.5,0.5,341,170.5,5148,760
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,1999-01-01,2013-02-04,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2011-06-20,2021-08-02,4140019e,CURRENT DIRECTOR,1,1,0.5,1,596,298.0,5148,3696
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,1999-01-01,2013-02-04,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2008-04-03,2012-07-02,f3935eb0,RESIGNED DIRECTOR,1,1,0.5,0.5,1552,776.0,5148,1551
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,1999-01-01,2013-02-04,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,127,63.5,5148,3227
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,1999-01-01,2013-02-04,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,1991-02-18,2008-04-03,08652601,RESIGNED DIRECTOR,1,1,0.5,0.5,3381,1690.5,5148,6254
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,1999-01-01,2013-02-04,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2002-02-01,2012-07-02,fa5452d1,RESIGNED DIRECTOR,1,1,0.5,0.5,3805,1902.5,5148,3804
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,1999-01-01,2013-02-04,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2008-04-03,2013-01-10,805a6c35,RESIGNED DIRECTOR,1,1,0.5,0.5,1744,872.0,5148,1743
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,2010-08-19,2013-02-04,4704728,RX SYSTEMS LIMITED,2013-02-04,2016-09-02,5dc96c78,RESIGNED SECRETARY,1,0.5,0.5,0.5,1,0.5,900,1306
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,2010-08-19,2013-02-04,4704728,RX SYSTEMS LIMITED,2008-04-03,2013-02-04,8d75de8e,RESIGNED SECRETARY,1,0.5,0.5,0.5,901,450.5,900,1768
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,2010-08-19,2013-02-04,4704728,RX SYSTEMS LIMITED,2013-02-04,2017-04-30,8d75de8e,RESIGNED DIRECTOR,1,1,0.5,0.5,1,0.5,900,1546
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,2010-08-19,2013-02-04,4704728,RX SYSTEMS LIMITED,2012-07-11,2015-07-01,4140019e,RESIGNED DIRECTOR,1,1,0.5,0.5,209,104.5,900,1085
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,2010-08-19,2013-02-04,4704728,RX SYSTEMS LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,127,63.5,900,3227
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,2010-08-19,2013-02-04,4704728,RX SYSTEMS LIMITED,2008-04-03,2013-01-10,805a6c35,RESIGNED DIRECTOR,1,1,0.5,0.5,876,438.0,900,1743
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,2010-08-19,2013-02-04,4704728,RX SYSTEMS LIMITED,2004-03-01,2018-10-31,1ac6128b,RESIGNED DIRECTOR,1,1,0.5,0.5,901,450.5,900,5357
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,2010-06-24,2013-02-04,7294359,HEALTHCARE GATEWAY LIMITED,2012-03-01,2014-03-31,2e24a159,RESIGNED DIRECTOR,1,1,0.5,0.5,341,170.5,956,760
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,2010-06-24,2013-02-04,7294359,HEALTHCARE GATEWAY LIMITED,2011-06-20,2021-08-02,4140019e,CURRENT DIRECTOR,1,1,0.5,1,596,298.0,956,3696
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,2010-06-24,2013-02-04,7294359,HEALTHCARE GATEWAY LIMITED,2013-01-10,2014-09-18,622d491b,RESIGNED DIRECTOR,1,1,0.5,0.5,26,13.0,956,616
7499a347,RIDDELL SEAN DOUGLAS,RESIGNED DIRECTOR,2010-06-24,2013-02-04,7294359,HEALTHCARE GATEWAY LIMITED,2008-04-03,2013-01-10,805a6c35,RESIGNED DIRECTOR,1,1,0.5,0.5,932,466.0,956,1743
f3935eb0,SHUCKFORD GARY,RESIGNED DIRECTOR,2008-04-03,2012-07-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2008-04-03,2013-02-04,8d75de8e,RESIGNED SECRETARY,1,0.5,0.5,0.5,1552,776.0,1551,1768
f3935eb0,SHUCKFORD GARY,RESIGNED DIRECTOR,2008-04-03,2012-07-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,1991-02-18,2008-04-04,9576b4e0,RESIGNED SECRETARY,1,0.5,0.5,0.5,2,1.0,1551,6255
f3935eb0,SHUCKFORD GARY,RESIGNED DIRECTOR,2008-04-03,2012-07-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,1991-02-18,2011-06-20,9576b4e0,RESIGNED DIRECTOR,1,1,0.5,0.5,1174,587.0,1551,7427
f3935eb0,SHUCKFORD GARY,RESIGNED DIRECTOR,2008-04-03,2012-07-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,1991-04-10,2008-04-03,4cadfaa8,RESIGNED DIRECTOR,1,1,0.5,0.5,1,0.5,1551,6203
